StockistID,StockistName,StockistRetailerGroupID,StockistSiteId,StockistWebsiteUrl,StockistPhone,StockistFax,StockistEmail,StockistAddressLine1,StockistSuburb,StockistPostcode,StockistStateId,StockistCountryId,StockistLatitude,StockistLongitude,StockistGUID,StockistLastModified,StockistLoyalty,ShowInSelector,ShowLeadGeneration
1065,McKenzie & Willis - Queenstown,23,5,www.mckenzieandwillis.co.nz,03 442 7355,,queenstown@mckenzieandwillis.co.nz ,134 Gorge Road,Queenstown,9300,149,423,-45.0208800,168.6621740,91febe3a-2c70-4334-a1b7-8193082c9cc2,5/20/2015 3:21:01 AM,True,True,False
1066,McKenzie & Willis - Timaru,23,5,www.mckenzieandwillis.co.nz,03 684 7056,,timaru@mckenzieandwillis.co.nz ,16 Sophia Street,Timaru,7910,147,423,-44.3970930,171.2523920,e2b1ebf5-7023-422f-914d-6f97161c343f,12/14/2015 10:48:54 PM,True,True,False
1067,McKenzie & Willis - Wanaka,23,5,www.mckenzieandwillis.co.nz,03 443 4997,,wanaka@mckenzieandwillis.co.nz,20 Ardmore Street,Wanaka,9305,149,423,-44.6941250,169.1402690,b791ba67-b976-436b-afec-153a0e1004c1,5/20/2015 3:21:01 AM,True,True,False
617,Mellicks Furniture Court,7,5,www.bedsrus.com.au,07 4061 2477,07 4061 4256,,42 Edith Street,Innisfail,4860,122,284,-17.5248737,146.0300903,cb6ba3d3-c646-4c4b-aca7-8d36131ff33c,11/12/2014 2:26:12 AM,True,True,False
1427,Michael’s Sleepzone,18,5,http://sleepzonebedding.com.au/,(08) 8723 3477,,michael@michaelsbeddingcentre.com.au,25a Bay Road,Mount Gambier,5290,123,284,-37.8316485,140.7796273,77a5a68d-c0c6-4377-98ed-3b2eaaf18fbc,3/22/2017 12:49:20 PM,True,True,False
753,Michael's Beddiing Centre,13,5,""" """,08 8723 3477,08 8725 6860,,"Shop 3, 33 james Street",Mount Gambier,5290,123,284,-37.8283691,140.7767181,fb66db6e-5dc3-4bc0-adfa-36d87cadd3ca,11/12/2014 2:35:43 AM,True,True,False
1068,Mills Bro's Furniture Court - Masterton,22,5,,06 377 3620,,manager@millsbros.co.nz,Cnr Dixon & Russell Streets,Masterton,5810,142,423,-40.9562900,175.6536610,60537396-8fde-4c12-bfde-acc0283ac4f7,5/20/2015 3:21:01 AM,True,True,False
1069,Mills Bros Furniture Court - Pahiatua,22,5,,06 376 7416,,chelsea@millsbros.co.nz,124 Main Street,Pahiatua,5022,142,423,-40.4536860,175.8399770,40b3dfef-3d2e-4b93-9544-8ca550a7e495,5/20/2015 3:21:01 AM,True,True,False
754,Mooranbah Furniture,13,5,""" """,(07) 4941 5325,,,Town Square,Mooranbah,4744,122,284,-21.9993916,148.0475006,f891225c-72a7-414a-b330-6fb7eadc3a34,11/12/2014 2:35:43 AM,True,True,False
755,Moores Homemakers,18,5,""" """,07 4152 9977,,,27 Woondooma Street,Bundaberg,4670,122,284,-24.8671341,152.3528900,9200f4b6-a6e4-4134-acd3-ae79b4d4fa93,3/22/2017 12:44:31 PM,True,True,False
826,Morelli Furniture One Traralgon,13,5,""" """,03 5176 5322,,,70 Argyle Street,Traralgon,3844,125,284,-38.1928635,146.5466614,493a96bd-ce3d-4e51-8d7d-c2112201fce1,11/12/2014 5:00:23 AM,True,True,False
956,Moruya Homemakers,18,5,www.moruyafurniture.com.au,02 4474 3477,,sales@moruyafurniture.com.au,65-67 Queen St,Moruya,2537,121,284,-35.9102600,150.0813090,99dfd779-d2f1-44d7-a82a-13564d649cd0,5/7/2015 11:07:03 PM,True,True,False
757,Mt. Barker Furniture,13,5,""" """,08 83912572,,,79 Gawler Street,Mt. Barker,5168,123,284,-35.0652046,138.8631897,72230a18-95a7-4a6a-878e-bdb1bd6c1521,11/12/2014 2:35:43 AM,True,True,False
957,Mudgee Homemakers,18,5,mudgee.homemakersfurniture.com.au,02 6372 9299,,homemakersmudgee@bigpond.com,"U1A, 64 Sydney Road ",Mudgee,2850 ,121,284,-32.6128920,149.6036960,364bc8e5-f5bf-43b3-8157-0927f9d65e53,5/7/2015 11:09:48 PM,True,True,False
618,Mundubbera Furniture Court,7,5,www.bedsrus.com.au,07 4165 4699,07 4165 4655,,63 Lyons Street,Mundubbera,4626,122,284,-25.5909996,151.2991638,29ffe3de-9894-40bc-b57a-934fe22b401b,11/12/2014 2:26:12 AM,True,True,False
758,Murray Neck Sleepzone,18,5,""" """,08 8950 4040,,,1 Colon Street,Alice Springs,871,128,284,-23.7003574,133.8808899,cbe3659e-7a43-46a1-98c1-91ab32b4084b,4/30/2015 10:24:25 PM,True,True,False
1448,Murray Purves Betta Electrical,13,5,www.betta.com.au,07 4662 7705,,murray.purves@my.betta.com.au,99 Heeney Street,Chinchilla,4413,122,284,-26.7400517,150.6242020,921ebd39-536e-4e43-ad2f-01e6f489c433,3/22/2017 10:43:59 AM,True,True,False
316,Myer Adelaide City,14,5,www.myer.com.au,08 82059111,,,Rundle Mall,Adelaide,5000,123,284,-34.9228401,138.6031799,aebeaa46-0edf-4c52-a4af-522a68e121d6,11/12/2014 2:26:08 AM,True,True,False
1403,Myer Ballarat,14,5,www.myer.com.au,(03) 5320 6200,,,"301 Sturt St, Ballarat Central VIC 3350, Australia","Ballarat Central VIC 3350, Australia",3350,125,284,-37.5621209,143.8559333,740282de-5c27-4c07-84db-c42cf64069fd,8/25/2016 3:12:05 AM,True,True,False
294,Myer Belconnen,14,5,www.myer.com.au,02 6256 8300,,,Benjamin Way,Belconnen,2617,120,284,-35.2420769,149.0673370,5562f6e1-5d22-4266-aecb-31ce9adbaef5,11/12/2014 2:26:08 AM,True,True,False
295,Myer Blacktown,14,5,www.myer.com.au,(02) 9671 8200,,,Kildale Street,Blacktown,2148,121,284,-33.7696075,150.8952332,73c9b9c8-5bf3-4bef-b5a9-be948c24fd6b,11/12/2014 2:26:08 AM,True,True,False
308,Myer Brisbane City,14,5,www.myer.com.au,07 3232 0121,,,91 Queen Street,Brisbane,4000,122,284,-27.4706936,153.0247803,ef401826-e873-4ceb-8d21-2386040f744e,11/7/2016 3:30:18 AM,True,True,True
309,Myer Brookside,14,5,www.myer.com.au,07 3550 4100,,,Osborne Road,Mitchelton,4053,122,284,-27.4097614,152.9775848,7bb4fee4-f094-49f7-a831-242145d35012,11/12/2014 2:26:08 AM,True,True,False
1518,Myer Cairns Central,14,5,myer.com.au,07 3088 3351,,,"Cairns Central Shopping Centre, Spence St",Cairns City ,4870,122,284,-16.9258899,145.7735945,2efe899b-6110-43e2-8b19-0c01e29f9395,4/27/2017 1:39:17 PM,True,True,False
937,Myer Canberra,14,5,www.myer.com.au,02 6120 7300,,,"Canberra Centre, Akuna Street ",Canberra,2601,120,284,-35.2811173,149.1341359,223786be-d968-4021-b6d9-0bf9e3bee658,4/28/2015 1:37:26 AM,True,True,False
310,Myer Carindale,14,5,www.myer.com.au,73843700,,,Creek Road,Carina,4152,122,284,-27.4868031,153.0992889,02db0298-9956-4eee-8cc9-4942664f05f9,11/12/2014 2:26:08 AM,True,True,False
938,Myer Castle Hill,14,5,www.myer.com.au,02 8851 5611,,,"Castle Towers, Castle Street",Castle Hill,2154,121,284,-33.7289315,151.0020195,e20beaa3-d458-40ee-9e4e-0647aee25349,11/7/2016 3:30:37 AM,True,True,True
1524,Myer Chadstone,14,5,www.myer.com.au,(03) 8609 7505,,,1341 Dandenong Road,Chadstone,3148,125,284,-37.8875440,145.0813500,07af6dfe-7dab-4e75-98aa-706c33fb9a27,5/8/2017 9:07:55 AM,True,True,False
1492,Myer Charlestown,14,5,www.myer.com.au,(02) 4942 9555 ,,,"Charlestown Square, Chapman St",Charlestown,2290,121,284,-32.9627139,151.6944044,7481c943-de4f-47c0-a612-e854f1abda79,4/10/2017 9:55:28 AM,True,True,False
311,Myer Chermside,14,5,www.myer.com.au,07 3632 5111,,,Gympie Road,Chermside,4032,122,284,-27.3845387,153.0305023,59418c30-d584-4b29-8264-54f109f350e2,11/12/2014 2:26:08 AM,True,True,False
320,Myer Doncaster,14,5,www.myer.com.au,03 88483100,,,619 Doncaster Road,Doncaster,3108,125,284,-37.7823868,145.1241760,d80afee1-7989-4d13-8af1-89ab31f75a37,11/12/2014 2:26:08 AM,True,True,False
321,Myer Eastland,14,5,www.myer.com.au,03 88700100,,,171-197 Maroondah Highway,Ringwood,3134,125,284,-37.8147697,145.2303925,f6f8d6ab-9250-40f7-ad4b-7996485a400e,11/12/2014 2:26:08 AM,True,True,False
322,Myer Frankston,14,5,www.myer.com.au,03 97816300,,,38 Beach Street,Frankston,3199,125,284,-38.1409988,145.1253510,d5b5e117-c152-4133-89aa-96f7a77b3ec4,11/12/2014 2:26:08 AM,True,True,False
328,Myer Garden City,14,5,www.myer.com.au,08 93149100,,,125 Risely Street,Booragoon,6154,126,284,-32.0324059,115.8381119,fc414ef5-8786-4de6-bfac-29e25e6f9940,12/16/2014 12:27:12 AM,True,True,False
323,Myer Geelong,14,5,www.myer.com.au,03 5227 6555,,,Malop Street,Geelong,3220,125,284,-38.1487083,144.3657684,3459a9da-82b5-4f08-96bb-86f29cfb036d,11/12/2014 2:26:08 AM,True,True,False
324,Myer Highpoint,14,5,www.myer.com.au,03 93197100,,,Rosamond Road,Maribyrnong,3032,125,284,-37.7777939,144.8851013,7d4ce345-55d2-467d-8326-32e945b0614f,11/7/2016 3:29:47 AM,True,True,True
318,Myer Hobart,14,5,www.myer.com.au,03 62136100,,,55 Murray St,Hobart,7000,124,284,-42.8818817,147.3268433,1200f51e-78b8-412d-8f3d-eff5a930a985,11/12/2014 2:26:08 AM,True,True,False
932,Myer Hornsby,14,5,www.myer.com.au/,02 9472 3111,,,"Corner Florence and Muriel Streets, Hornsby Shopping Centre Westfield Hornsby,  ",Hornsby,2077,121,284,-33.7026050,151.1008700,486f8b03-6a7e-41ef-b63d-d4a616b7947c,4/28/2015 12:59:46 AM,True,True,False
325,Myer Knox City,14,5,www.myer.com.au,03 88050100,,,Cnr. Burwood Hwy and Stud Road,Wantirna,3152,125,284,-37.8688316,145.2352753,f3540568-3887-4899-93a4-6f55f4ecc649,11/12/2014 2:26:08 AM,True,True,False
319,Myer Launceston,14,5,www.myer.com.au,03 6331 6233,,,108 Brisbane Street,Launceston,7250,124,284,-41.4373131,147.1388397,7a5c7676-4bed-4fc0-831d-3cee1613cda8,11/12/2014 2:26:08 AM,True,True,False
312,Myer Logan,14,5,www.myer.com.au,07 38012500,,,12 Mandew Street,Loganholme,4129,122,284,-27.6558952,153.1673584,4dc7ecdc-9d7c-43e6-b0d1-ae92348f7e7e,11/12/2014 2:26:08 AM,True,True,False
313,Myer Maroochydore,14,5,www.myer.com.au,07 5430 9400,,,Amaroo Street,Maroochydore,4558,122,284,-26.6532059,153.0869446,557b8e6d-e463-44c3-8680-039575cd5c17,11/12/2014 2:26:08 AM,True,True,False
326,Myer Melbourne City,14,5,www.myer.com.au,03 9661 1111,,,314-336 Bourke Street,Melbourne,3000,125,284,-37.8138440,144.9640650,3fa95760-9204-4007-bdf3-95867b3216f7,11/7/2016 3:29:29 AM,True,True,True
329,Myer Morley,14,5,www.myer.com.au,08 9442 5555,,,Collier Road,Morley,6062,126,284,-31.8978691,115.9019318,e87b5bd7-63f4-4d2d-9b45-0f08488efe72,12/16/2014 12:27:39 AM,True,True,False
1489,Myer Mount Gravatt,14,5,www.myer.com.au,07 3028 8800,,,"Westfield Garden City, Logan Rd & Kessels Road",Mount Gravatt,4122,122,284,-27.5649263,153.0848051,f8d5622c-1b8f-4f57-80a0-a7e750a3571b,4/6/2017 10:10:18 AM,True,True,False
936,Myer North Lakes,14,5,www.myer.com.au,07 3205 0111,,,"Westfield North Lakes, 101 North Lakes Drive",North Lakes,4509,122,284,-27.2409512,153.0175057,6e1cf2de-ca1f-4f2a-be53-68b7f10243a6,4/28/2015 1:30:08 AM,True,True,False
327,Myer Northland,14,5,www.myer.com.au,03 84709100,,,2-50 Murray Road,Preston,3072,125,284,-37.7406197,145.0299835,67bfc948-35e3-48e3-8640-d940957b3a12,11/12/2014 2:26:08 AM,True,True,False
558,Myer Orange,14,5,www.myer.com.au,02 6393 4211,,,212 Summer Street,Orange,2800,121,284,-33.2836418,149.0998230,d2b7d192-667b-4a5e-a443-72efa0fc7753,11/12/2014 2:26:11 AM,True,True,False
314,Myer Pacific Fair,14,5,www.myer.com.au,07 55958100,,,Hooker Boulevarde,Broadbeach,4217,122,284,-28.0343056,153.4303284,b916f7dc-cb81-4ad5-a933-0aac28d2bba2,11/12/2014 2:26:08 AM,True,True,False
330,Myer Perth City,14,5,www.myer.com.au,08 9265 5600,,,200 Murray Street,Perth,6001,126,284,-31.9525890,115.8599777,221c9444-6072-425b-9c91-80f4a1ce3633,12/16/2014 12:28:57 AM,True,True,False
557,Myer Robina,14,5,www.myer.com.au,07 5585 2222,,,3/191 Robina Town Centre Drive,Robina,4226,122,284,-28.0750275,153.3814240,9a6c34b3-f72a-426b-8220-9627fb6c2a6f,11/12/2014 2:26:11 AM,True,True,False
935,Myer Southland,14,5,www.myer.com.au,03 9582 5111,,,1156 Nepean Highway ,Cheltenham,3192,125,284,-37.9585415,145.0501945,c1a5f257-85c0-459a-8eab-9d530604fc4c,4/28/2015 1:08:58 AM,True,True,False
317,Myer Tes Tree Plaza,14,5,www.myer.com.au,08 83971300,,,976 North East Road,Modbury,5092,123,284,-34.8314896,138.6912231,76a218aa-bdef-40df-bea7-6a3cd8d6ccd3,11/12/2014 2:26:08 AM,True,True,False
315,Myer Toowoomba,14,5,www.myer.com.au,07 46903111,,,Cnr. Margaret & Dent Street,Toowoomba,4350,122,284,-27.5606537,151.9505157,23ad82a4-52be-4733-8a7f-4a73e3aed74e,11/12/2014 2:26:08 AM,True,True,False
1493,Myer Werribee,14,5,www.myer.com.au,(03) 8734 1222 ,,,"Pacific Werribee Shopping Centre, Heaths Rd",Werribee,3030,125,284,-37.8768248,144.6820662,a8baf837-6337-44a6-8622-b320761f4968,4/10/2017 10:00:45 AM,True,True,False
296,Myer. Chatswood,14,5,www.myer.com.au,02 94120111,,,49-51 Albert Avenue,Chatswood,2067,121,284,-33.7975578,151.1832581,ab8d993f-379d-4268-99d3-bee3d2b333b2,11/12/2014 2:26:08 AM,True,True,False
297,Myer. Erina,14,5,www.myer.com.au,02 4367 1333,,,"Central Coast Fair, Karalta Road",Erina,2250,121,284,-33.4401436,151.3939209,e72f4a07-0290-446f-b2ce-8f60311f7394,11/12/2014 2:26:08 AM,True,True,False
298,Myer. Hurstville,14,5,www.myer.com.au,02 95700200,,,"Westfield Shoppingtown, The Avenue",Hurstville,2220,121,284,-33.9627647,151.1040344,e38b09db-f1da-478d-800f-f35cd49f2372,11/12/2014 2:26:08 AM,True,True,False
299,Myer. Liverpool,14,5,www.myer.com.au,02 97316300,,,"Westfield Shoppingtown, Macquarie Street",Liverpool,2170,121,284,-33.9254723,150.9222565,bba82503-6965-4038-81d7-457976bd6e01,11/12/2014 2:26:08 AM,True,True,False
300,Myer. Macquarie,14,5,www.myer.com.au,02 88796100,,,Herring Road,North Ryde,2113,121,284,-33.7816734,151.1134644,8c995b9f-3f77-4b41-8d1a-faf1e947079e,11/12/2014 2:26:08 AM,True,True,False
301,Myer. Miranda,14,5,www.myer.com.au,02 9710 4600,,,The Kingsway,Miranda,2228,121,284,-34.0342331,151.1032867,03e245e1-6b4b-4455-bef9-822cd477641f,11/12/2014 2:26:08 AM,True,True,False
302,Myer. Parramatta,14,5,www.myer.com.au,02 88313100,,,159-175 Church Street,Parramatta,2124,121,284,-33.8177033,151.0021210,bf1446b8-e489-4f4d-9108-425e8d068c37,11/12/2014 2:26:08 AM,True,True,False
303,Myer. Penrith,14,5,www.myer.com.au,02 47230100,,,Penrith Plaza,Penrith,2750,121,284,-33.7676964,150.6834106,f1726ee0-da13-4325-a800-729c63dc8902,11/12/2014 2:26:08 AM,True,True,False
304,Myer. Roselands,14,5,www.myer.com.au,02 97501111,,,Roselands Drive,Roselands,2195,121,284,-33.9364471,151.0701294,b87a1681-5a02-4c60-8839-c57014c21eeb,11/12/2014 2:26:08 AM,True,True,False
305,Myer. Sydney City,14,5,www.myer.com.au,02 9238 9111,,,436 George Street,Sydney City,2000,121,284,-33.8705025,151.2069702,d2a3102c-e17b-451b-be58-d9af996f7d05,11/12/2014 2:26:08 AM,True,True,False
306,Myer. Warringah,14,5,www.myer.com.au,02 89761100,,,Warringah Mall,Brookvale,2100,121,284,-33.7674408,151.2663574,779acf5c-827d-4b7c-945a-801eb56355ec,11/12/2014 2:26:08 AM,True,True,False
307,Myer. Wollongong,14,5,www.myer.com.au,02 42202111,,,Burelli Street,Wollongong,2500,121,284,-34.4264031,150.8955231,ef4d9ce3-57c9-407a-b639-6dbb912c4ca3,11/12/2014 2:26:08 AM,True,True,False
630,MYM Furniture,7,5,www.bedsrus.com.au,03 9312 3199,03 9311 1218,,474 Ballarat Road,Sunshine,3020,125,284,-37.7770615,144.8315735,46e0ae3d-8963-4f01-b33e-0cf9fb00731c,11/12/2014 2:26:12 AM,True,True,False
759,Myrtleford Furnishings ,18,5,www.myrtleford.homemakersfurniture.com.au,03 5752 1143,,hills@netc.net.au,93 Myrtle Street,Myrtleford,3737,125,284,-36.4593345,146.5265330,c9d29937-451a-41d0-874d-672a73756441,5/14/2015 12:46:26 AM,True,True,False
990,Narrogin Furnishings,18,5,www.narrogin.homemakersfurniture.com.au,08 9881 2443,,ngnfurn@westnet.com.au,83 Federal Street ,Narrogin,6312,126,284,-32.9352010,117.1788170,704e76ed-6125-4398-b9fa-05c81e6e2e63,5/5/2016 4:23:27 AM,True,False,False
762,Newman Furniture & Carpet Court,13,5,""" """,08 9175 1129,,,"Shop 16, Hilditch Shopping Centre",Newman,6753,126,284,-23.3572884,119.7371674,417f0af6-f430-4850-a44e-cc4b92139550,5/5/2016 4:23:54 AM,True,False,False
763,Newman's Furniture House,13,5,""" """,""" """,,,116 Goldie Street,Wynyard,7325,124,284,-40.9899292,145.7263031,d42d55e1-017c-4ebc-9e07-4c3d78bc2984,11/12/2014 2:35:43 AM,True,True,False
663,Newmans Home Furnishings,7,5,www.bedsrus.com.au,03 6442 3522,03 6442 2575,,114-116 Goldie Street,Wynyard,7325,124,284,-40.9899368,145.7262878,5895e836-747f-4092-9f54-0cab25697baa,11/12/2014 2:26:13 AM,True,True,False
764,Noarlunga Sleepcentre,13,5,""" """,08 8326 4777,,,Cnr. Goldsmith & Dyson Roads,Noarlunga,5168,123,284,-35.1429977,138.4866333,60d303b9-6e0c-4019-adf1-5a2306aa7738,11/12/2014 2:35:43 AM,True,True,False
958,Nowra Homemakers,18,5,nowra.homemakersfurniture.com.au,02 4422 4191,,sales@nowrahomemakers.com.au,"Shop 3, Central Avenue  ",South Nowra,2541,121,284,-34.9130350,150.5929610,e9a0590a-388b-4c74-9f27-9d24a69d1f4b,5/8/2015 2:07:41 AM,True,True,False
656,Oatens Beds 'R' Us,7,5,www.bedsrus.com.au,02 6662 3877,02 6662 4574,,150 - 152 Canterbury Street,Casino,2470,121,284,-28.8626919,153.0478058,eedbecb3-3b71-4601-a7cb-4bf90d446d6a,11/12/2014 2:26:13 AM,True,True,False
765,O'hallorans,13,5,""" """,""" """,,,67 High Street,Maryborough,3465,125,284,-37.0478210,143.7359467,3e031966-4561-4fca-9c91-1ac5604a2d4e,11/12/2014 2:35:43 AM,True,True,False
766,P.A.M. The Good Homemakers,13,5,""" """,07 4939 3088,,,16 James Street,Yeppoon,4703,122,284,-23.1292915,150.7461243,c959dcc4-0e58-4e78-9547-3230d8299543,11/12/2014 2:35:43 AM,True,True,False
1071,Paeroa Furniture & Flooring,22,5,,07 862 8833,,paeroafurnfloor@xtra.co.nz,Belmont Road,Paeroa,3600,131,423,-37.3783670,175.6687700,da50c910-37b5-414d-bcbc-90ba3332415a,5/20/2015 3:21:01 AM,True,True,False
1501,Pittsworth Betta Home Living,13,5,www.betta.com.au,07 4693 1467,,pittsworth@my.betta.com.au,51 Yandilla Street,Pittsworth,4356,122,284,-27.7152337,151.6356268,2e14ddb1-92e7-41e9-af3f-24c169f4531c,4/19/2017 2:25:29 PM,True,True,False
1502,PostureBeds,13,5,"""""",03 3297 6979,,posturebeds@outlook.com,41-45 Gazelle Court ,Greenbank,4124,122,284,-27.7008411,152.9340337,76d23ed9-b1ca-4e19-be9a-2b5f1ce2829a,4/20/2017 8:47:44 AM,True,True,False
1072,Prendergast Furniture Court,22,5,,07 349 3490,,rotorua@bedstop.co.nz,1222 Pukuatua Street,Rotorua,3010,133,423,-38.1371410,176.2497770,344ecf26-3880-4b2d-a77a-102eca3a85ff,5/20/2015 3:21:01 AM,True,True,False
631,Rest & Relax Furniture,7,5,bedsrus.com.au,03 5339 1588,03 5339 1655,restnrelax@bigpond.com,311 Gillies Street,Wendouree,3355,125,284,-37.5360772,143.8225646,cc0edd69-45f8-43db-babe-c8abfeb6cbfa,7/6/2016 11:34:23 PM,True,True,False
767,Rex Furnishers & Carpets,18,5,""" """,07 4622 1999,,,82 McDowall Street,Roma,4455,122,284,-26.5720234,148.7898712,58991414-9c85-4fb9-869b-3b5c8536bd7e,3/22/2017 12:45:55 PM,True,True,False
1452,Rezzie Betta Electrical Home Living Supe,13,5,www.betta.com.au,02 4932 8811,,rutherford@my.betta.com.au,Unit 16 The Hunter Highway Supercentre,Rutherford,2320,121,284,-32.1995470,152.5195880,e8bdccb7-d307-4bf1-ac9d-6dcf81ff8785,3/22/2017 10:56:25 AM,True,True,False
790,Rigby Homemakers & Sleepzone,18,5,www.rigby.homemakersfurniture.com.au,03 5672 5906,,rigbyhomemakers@bigpond.com.au,24 Inverloch Road,Wonthaggi,3995,125,284,-38.6069860,145.6039460,8f0150ce-ea9f-4c6b-8a8f-01dd00b94cd4,5/14/2015 12:53:54 AM,True,True,False
959,Robert Smith Homemakers,18,5,www.robertsmithpambula.com.au,02 6495 8400,,homemakers@robertsmithpambula.com.au,Bullara Street,Pambula,2549,121,284,-36.9316450,149.8767350,cfaf0450-9c01-4ddf-a8c5-79aef84a9c6d,5/8/2015 2:19:01 AM,True,True,False
1073,Rob's Furniture Warehouse,22,5,,03 548 6675,,rob@furnitureandbeds.co.nz,110 Tahunanui Drive,Nelson,7011,143,423,-41.2875240,173.2469840,d65ee4cb-2a9b-41b5-a530-c13ba0abab4e,5/20/2015 3:21:01 AM,True,True,False
1449,Roma Betta Electrical,13,5,www.betta.com.au,07 4622 4631,,roma@my.betta.com.au,52b McDowall Street,Roma,4455,122,284,-26.5722011,148.7913364,e5a82e10-311c-48b8-9f79-304bbf2e0005,3/22/2017 10:45:30 AM,True,True,False
620,Ron Maher's Furniture Court Maryborough,7,5,www.bedsrus.com.au,07 4121 2177,07 4121 6922,,127 Adelaide Street,Maryborough,4650,122,284,-25.5408230,152.7005005,74b00f4c-8b0a-4824-bf5d-e26ad02488dc,11/12/2014 2:26:12 AM,True,True,False
768,Rosebud Homemaker Pty Ltd,13,5,""" """,""" """,,,1387 Nepean Highway,Rosebud,3939,125,284,-38.3552628,144.9062347,32a0715b-184e-48df-b0f2-64a1d676d8c0,11/12/2014 2:35:43 AM,True,True,False
769,Rowes,13,5,""" """,07 4632 4444,,,58 Russell Street,Toowoomba,4350,122,284,-27.5591431,151.9521332,08835e24-839c-4f80-bb8b-cc1df565f616,11/12/2014 2:35:43 AM,True,True,False
983,S & J Furniture,18,5,www.sjfurnitureechuca.com.au,03 5480 7912,,enquiries@sjfurnitureechuca.com.au,79-85 Ogilvie Avenue,Echuca,3564,125,284,-36.1410240,144.7627600,915cde93-b8f3-4221-8e58-1ceb64059f3e,5/14/2015 12:58:18 AM,True,True,False
803,Sassi Furniture & Bedding,13,5,www.sassiaustralia.com ,07 4972 3688,,,69 Hanson Road,Gladstone,4680,122,284,-23.8412018,151.2455444,50b183b3-c48a-4712-854c-43c0ea0e160d,9/27/2016 11:12:57 PM,True,True,False
657,Seats and More,7,5,www.bedsrus.com.au,02 4872 4111,02 4872 4211,,2A Lot 11 Cavendish Street,Mittagong,2575,121,284,-34.4496803,150.4339752,5a50e977-bec1-4e34-bec0-be612a4bf6b9,4/6/2017 10:29:07 AM,True,True,False
1460,Shepherd's Betta Home Living Gympie,13,5,www.betta.com.au,07 5482 2977,,glen.gympie@my.betta.com.au,56 - 58 Duke Street,Gympie,4570,122,284,-26.1849227,152.6560418,f27c9eea-08ce-46be-9cbd-9c781fb5902f,3/22/2017 11:14:18 AM,True,True,False
1074,Simply Beds,22,5,www.simplyfurniture.co.nz,03 352 4571,,sales@simplybeds.co.nz,484 Cranford St,Papanui,8052,145,423,-43.4900800,172.6219530,d6a57515-7f25-43fc-93f0-23356a432c8e,9/23/2015 9:08:01 PM,True,True,False
771,Sleep King Dandenong,13,5,www.sleepking.com.au,(03) 9794 8686,,dandenong@sleepking.com.au,"85-87 Dandenong, Frankston rd",Dandenong,3175,125,284,-38.0079918,145.2172546,6a09ee67-6333-4f15-abb6-a78e238b0416,9/18/2016 9:27:09 PM,True,True,False
772,Sleep King Nunawading,13,5,www.sleepking.com.au,(03)9878 7878,,,302-312 Maroondah Hwy,Nunawading,3131,125,284,-37.8170929,145.2133636,50d7f891-7f46-4d1a-9a12-4d87e2940579,11/12/2014 2:35:43 AM,True,True,False
773,Sleep King Thomastown,13,5,www.sleepking.com.au,(03)9078 2596,,,"Shop 9 Thomastown Homemaker Centre, Crn Settlement rd and Dalton rd",Thomastown,3074,125,284,-37.6853561,145.0289459,c2eb6d49-506a-444e-9773-d065c43c772f,11/12/2014 2:35:43 AM,True,True,False
1396,Sleep Suite,13,5,www.sleepsuite.com.au,83585433,,www.sleepsuite.com.au,5/94 Eucumbene Drive ,Ravenhall,3023,125,284,-37.7630300,144.7463560,67238c92-5723-4f8d-88c2-bd1e931e6384,7/14/2016 5:27:57 AM,True,True,False
774,Sleeping Giant Auburn,41,5,www.sleepinggiant.com.au,(02) 9648 2373,,,265-287 Parramatta Rd,Auburn,2144,121,284,-33.8379097,151.0284729,92d60c30-0894-4afc-bbfd-a23c596d2f12,3/20/2017 4:35:15 PM,True,True,False
775,Sleeping Giant Bankstown,41,5,www.sleepinggiant.com.au,(02) 9708 5300,,,"Home Focus, 185 canterbury Rd",Bankstown,2200,121,284,-33.9334068,151.0279236,5c4cc79d-23c4-4096-9218-8872ca2fcb85,3/20/2017 4:35:26 PM,True,True,False
776,Sleeping Giant belrose,41,5,www.sleepinggiant.com.au,(02) 9450 2647,,,"Belrose Supa Centre, Level 1, 4-6 Niangala Close",Belrose,2085,121,284,-33.7029915,151.2128296,b9eff3e5-04dd-4435-bab5-d6ea68743118,3/20/2017 4:35:36 PM,True,True,False
777,Sleeping Giant Blacktown,41,5,www.sleepinggiant.com.au,(02) 9896 7911,,,"Home Base Centre, 19 Stoddart Rd, Prospect",Prospect,2148,121,284,-33.7990379,150.9266052,7160d73a-79a1-4f1f-ae90-4c5945673dee,3/20/2017 4:35:46 PM,True,True,False
778,Sleeping Giant Campbelltown,41,5,www.sleepinggiant.com.au,(02) 4628 8101,,,6a Blaxland Rd,Campbelltown,2560,121,284,-34.0545273,150.8219452,418c5fe7-12a3-45e9-898c-a3d1a848dcc2,3/20/2017 4:35:54 PM,True,True,False
779,Sleeping Giant Caringbah,41,5,www.sleepinggiant.com.au,(02) 9542 7555,,,"Home Maker Centre, Shop 16 Willarong Rd",Caringbah,2229,121,284,-34.0274582,151.1233215,c64646eb-04e5-4906-9bc5-b1b68145aaff,3/20/2017 4:36:03 PM,True,True,False
